id,season,date,home_team_id,away_team_id,home_score,away_score,home_win,season_type,home_avg_pts,away_avg_pts_allowed,home_off_rating,home_def_rating,home_net_rating,home_pace,home_ts_pct,home_efg_pct,home_plus_minus,away_off_rating,away_def_rating,away_net_rating,away_pace,away_ts_pct,away_efg_pct,away_plus_minus,home_ortg_adj_avg_pts,away_drtg_adj_pts_allowed,home_net_rating_plusminus,away_net_rating_plusminus,ortg_matchup_diff,drtg_matchup_diff,net_rating_diff,home_rest_days,home_rest_adj,h2h_netrtg_last_5,h2h_netrtg_last_10,h2h_netrtg_last_20
4757,2023,2024-05-05,6,22,106,94,True,,107.2,103.7,117.6,115.0,2.6,100.51,0.60070932466381,0.567580600716451,215,117.8,112.3,5.5,97.43,0.588969547185103,0.561752988047809,431,109.63046151934904,101.89608966479864,4.75,9.809999999999999,5.299999999999997,2.799999999999997,-2.9,5.0,5.06376892729111,-1.4599999999999997,-1.4599999999999997,-1.4599999999999997
4768,2023,2024-05-11,6,2,93,106,False,,106.4,111.5,117.0,114.9,2.1,100.6,0.591976948182415,0.562227965179543,181,109.3,115.6,-6.4,101.8,0.563492180258647,0.532006455083378,-532,108.25715882974099,113.16859500907265,3.91,-11.72,1.4000000000000057,-5.6000000000000085,8.5,6.0,6.081963833475104,,,
4771,2023,2024-05-13,6,2,102,109,False,,106.2,109.7,112.9,110.8,2.2,97.37,0.577319219669389,0.541283744974153,166,117.3,112.4,4.9,95.96,0.573819107698569,0.539947744774477,376,104.26717187402946,108.2595360271594,3.8600000000000003,8.66,0.5,6.5,-2.7,2.0,1.9622293521056031,,,
4863,2023,2023-11-05,7,4,124,118,True,,121.0,118.77777777777777,109.0,118.0,-9.0,100.45,0.561776735833998,0.525981205085683,-747,112.4,115.4,-2.9,97.56,0.561425536983364,0.530792390858081,-237,,119.72302018633539,-16.47,-5.27,-6.400000000000006,-5.599999999999994,-6.1,4.0,4.048596865954766,,,
4882,2023,2023-11-08,7,28,116,127,False,,119.75,112.6,114.0,115.7,-1.7,96.94,0.568226708013194,0.533928328110097,-118,117.0,114.9,2.1,100.6,0.591976948182415,0.562227965179543,181,,112.5755057646291,-2.88,3.91,-0.9000000000000057,1.2999999999999972,-3.8,3.0,2.930345795313502,,,
4890,2023,2023-11-10,7,13,144,126,True,,124.6,118.71428571428571,114.5,119.6,-5.1,100.26,0.579259056572428,0.539004205670872,-401,122.2,110.6,11.7,97.98,0.608523639300029,0.578217955651704,930,,114.49443513780204,-9.11,21.0,3.9000000000000057,2.6000000000000085,-16.799999999999997,2.0,2.020469496170358,,,
4936,2023,2023-11-19,7,26,113,129,False,,122.66666666666667,107.14285714285714,117.8,112.3,5.5,97.43,0.588969547185103,0.561752988047809,431,117.3,112.4,4.9,95.96,0.573819107698569,0.539947744774477,376,125.785084508807,104.9136883409713,9.809999999999999,8.66,5.3999999999999915,5.0,0.5999999999999996,9.0,8.835473205200987,,,
4985,2023,2023-11-28,7,11,121,115,True,,122.42857142857143,122.42857142857143,112.9,110.8,2.2,97.37,0.577319219669389,0.541283744974153,166,106.8,113.7,-6.9,98.68,0.543216956232127,0.509129893484576,-574,120.31894502711764,120.87148110853289,3.8600000000000003,-12.64,-0.7999999999999972,-4.0,9.100000000000001,9.0,8.830032084475214,,,
5002,2023,2023-12-01,7,15,94,108,False,,118.875,113.71428571428571,116.2,114.4,1.8,99.46,0.582279406389356,0.555600268276325,143,117.9,114.6,3.4,97.93,0.599495667393405,0.561480022509848,269,120.24137931034484,113.56563958916897,3.23,6.09,1.6000000000000085,3.5,-1.5999999999999999,3.0,3.0065214854743236,,,
5009,2023,2023-12-02,7,21,120,126,False,,119.0,121.0,110.2,118.9,-8.7,103.07,0.56719224332529,0.537902041905779,-762,115.4,114.8,0.6,101.38,0.601215973126348,0.566322976173889,49,114.15261044176708,120.36806482587414,-16.32,1.0899999999999999,-4.599999999999994,-3.5,-9.299999999999999,1.0,1.0385487281581827,,,
5021,2023,2023-12-06,7,29,147,97,True,,121.8,131.42857142857142,120.5,117.6,2.9,102.16,0.606086039038895,0.578497170680353,250,118.3,111.0,7.3,100.85,0.607992630242678,0.573184052430366,608,127.7590361445783,128.47545479707117,5.4,13.379999999999999,9.5,0.7000000000000028,-4.4,4.0,4.117517728481224,,,
5046,2023,2023-12-12,7,14,127,125,True,,122.0,118.71428571428571,111.8,118.1,-6.3,99.91,0.566209585431089,0.53520935290919,-528,120.5,117.6,2.9,102.16,0.606086039038895,0.578497170680353,250,118.72957841217085,122.54450559878536,-11.58,5.4,-5.799999999999997,2.4000000000000057,-9.2,6.0,6.040248574577512,,,
5057,2023,2023-12-14,7,18,101,119,False,,120.7,115.42857142857143,117.6,115.0,2.6,100.51,0.60070932466381,0.567580600716451,215,112.9,110.8,2.2,97.37,0.577319219669389,0.541283744974153,166,123.55828832571666,111.21291925465839,4.75,3.8600000000000003,6.799999999999997,-2.0999999999999943,0.3999999999999999,2.0,2.025507570916444,,,
5095,2023,2023-12-20,7,13,111,120,False,,119.4,117.75,119.5,110.1,9.4,96.59,0.59066240428221,0.561026821999458,747,112.4,112.0,0.4,97.08,0.576485933972051,0.543569627346596,46,124.20226719686629,115.00195057025496,16.87,0.8600000000000001,7.5,2.3000000000000114,9.0,6.0,5.8395316766934435,,,
5116,2023,2023-12-23,7,27,144,119,True,,122.2,121.14285714285714,118.9,115.1,3.8,100.67,0.603783433089918,0.572826086956522,319,115.7,110.8,5.0,97.95,0.588016804782436,0.554232804232804,410,126.47664945496271,116.73940895520207,6.99,9.1,8.100000000000009,0.6000000000000085,-1.2000000000000002,3.0,3.0430979081309086,,,
5131,2023,2023-12-27,7,6,110,113,False,,118.8,110.6,118.9,115.1,3.8,100.67,0.603783433089918,0.572826086956522,319,115.7,110.8,5.0,97.95,0.588016804782436,0.554232804232804,410,122.95765920826162,107.3698598130841,6.99,9.1,8.100000000000009,0.6000000000000085,-1.2000000000000002,4.0,4.057463877507878,,,
4201,2023,2024-01-07,7,18,115,108,True,,119.0,115.375,108.6,119.2,-10.6,97.81,0.560379981226629,0.529300434599748,-840,112.4,115.4,-2.9,97.56,0.561425536983364,0.530792390858081,-237,112.49522226838388,115.7763043478261,-19.0,-5.27,-6.800000000000011,-6.799999999999997,-7.699999999999999,11.0,10.84103000012293,,,
4212,2023,2024-01-09,7,15,103,120,False,,117.2,112.375,116.9,114.5,2.4,99.91,0.586099660612064,0.557218895542249,214,116.2,114.4,1.8,99.46,0.582279406389356,0.555600268276325,143,119.26126575266584,112.03224400871458,4.54,3.23,2.5,1.7000000000000028,0.5999999999999999,2.0,2.0134161915258373,,,
4224,2023,2024-01-11,7,20,128,124,True,,120.6,105.6,114.6,108.4,6.3,97.79,0.59372132013269,0.559435044450817,529,114.5,119.6,-5.1,100.26,0.579259056572428,0.539004205670872,-401,120.30653451243397,110.80979955456571,11.59,-9.11,-5.0,6.099999999999994,11.399999999999999,2.0,1.9706933176790276,,,
4284,2023,2024-01-22,7,2,110,119,False,,119.6,108.4,114.0,115.7,-1.7,96.94,0.568226708013194,0.533928328110097,-118,112.9,110.8,2.2,97.37,0.577319219669389,0.541283744974153,166,118.68431360911627,105.4538075819952,-2.88,3.8600000000000003,3.200000000000003,-2.799999999999997,-3.9000000000000004,11.0,10.744601249482843,,,
4313,2023,2024-01-27,7,26,115,120,False,,116.4,108.125,110.2,118.9,-8.7,103.07,0.56719224332529,0.537902041905779,-762,117.6,115.0,2.6,100.51,0.60070932466381,0.567580600716451,215,111.65851979345956,108.3244721738239,-16.32,4.75,-4.799999999999997,-1.3000000000000114,-11.299999999999999,5.0,5.192743640790914,,,
4324,2023,2024-01-29,7,22,131,129,True,,116.8,107.9,118.3,111.0,7.3,100.85,0.607992630242678,0.573184052430366,608,114.0,115.7,-1.7,96.94,0.568226708013194,0.533928328110097,-118,120.27763467663759,109.23298681277473,13.379999999999999,-2.88,2.5999999999999943,3.0,9.0,2.0,2.0323593525711208,,,
4350,2023,2024-02-03,7,17,117,129,False,,118.4,114.7,114.6,108.4,6.3,97.79,0.59372132013269,0.559435044450817,529,118.3,111.0,7.3,100.85,0.607992630242678,0.573184052430366,608,118.11188794587217,111.02233700026831,11.59,13.379999999999999,3.5999999999999943,9.899999999999991,-1.0,5.0,4.926733294197569,,,
4385,2023,2024-02-10,7,21,146,111,True,,121.9,124.125,113.7,112.8,0.9,99.59,0.564620262007892,0.529092371631586,92,118.3,111.0,7.3,100.85,0.607992630242678,0.573184052430366,608,120.64837082319427,119.38953488372093,1.82,13.379999999999999,2.700000000000003,5.5,-6.3999999999999995,7.0,7.024386095477965,,,
4400,2023,2024-02-12,7,30,112,104,True,,118.7,118.9,113.3,111.5,1.8,96.88,0.577741843042535,0.537880945599544,144,114.7,112.1,2.5,97.62,0.585874066255278,0.556737092486358,198,117.06792490157676,116.18791224756643,3.24,4.48,1.2000000000000028,3.200000000000003,-0.7,2.0,1.952354725603274,,,
4413,2023,2024-02-14,7,27,116,93,True,,119.3,120.5,117.0,114.9,2.1,100.6,0.591976948182415,0.562227965179543,181,115.4,114.8,0.6,101.38,0.601215973126348,0.566322976173889,49,121.50204759926405,120.31197401069245,3.91,1.0899999999999999,2.200000000000003,0.5,1.5,2.0,2.0273212778250347,,,
4493,2023,2024-03-05,7,12,120,137,False,,119.8,117.5,109.0,118.0,-9.0,100.45,0.561776735833998,0.525981205085683,-747,112.4,115.4,-2.9,97.56,0.561425536983364,0.530792390858081,-237,113.66862523987577,117.83239345474719,-16.47,-5.27,-6.400000000000006,-5.599999999999994,-6.1,20.0,20.242984329773833,,,
4502,2023,2024-03-07,7,16,114,108,True,,120.9,106.0,114.0,115.7,-1.7,96.94,0.568226708013194,0.533928328110097,-118,120.5,117.6,2.9,102.16,0.606086039038895,0.578497170680353,250,119.9743604961719,109.38919514884236,-2.88,5.4,-3.5999999999999943,4.799999999999997,-4.6,2.0,1.953563863542335,,,
4539,2023,2024-03-13,7,10,109,99,True,,119.0,118.71428571428571,115.4,114.8,0.6,101.38,0.601215973126348,0.566322976173889,49,113.3,111.5,1.8,96.88,0.577741843042535,0.537880945599544,144,119.53912200526243,115.89346082086311,1.0899999999999999,3.24,3.9000000000000057,-1.5,-1.2000000000000002,6.0,6.129120213098471,,,
4556,2023,2024-03-17,7,8,107,105,True,,118.7,109.71428571428571,110.2,118.9,-8.7,103.07,0.56719224332529,0.537902041905779,-762,117.3,112.4,4.9,95.96,0.573819107698569,0.539947744774477,376,113.86483075157776,107.67224206433713,-16.32,8.66,-2.200000000000003,-1.6000000000000085,-13.6,4.0,4.154194912632731,,,
4580,2023,2024-03-21,7,29,113,97,True,,118.5,129.125,117.6,115.0,2.6,100.51,0.60070932466381,0.567580600716451,215,122.2,110.6,11.7,97.98,0.608523639300029,0.578217955651704,930,121.30619027835479,125.76878318194399,4.75,21.0,7.0,7.200000000000003,-9.1,4.0,4.051015141832888,,,
4657,2023,2024-04-04,7,1,109,95,True,,116.3,119.0,116.9,114.5,2.4,99.91,0.586099660612064,0.557218895542249,214,116.2,114.4,1.8,99.46,0.582279406389356,0.555600268276325,143,118.34543692009417,119.63571610277283,4.54,3.23,2.5,1.7000000000000028,0.5999999999999999,14.0,14.09391334068086,,,
4667,2023,2024-04-05,7,10,108,106,True,,115.4,117.375,112.4,115.4,-2.9,97.56,0.561425536983364,0.530792390858081,-237,113.7,112.8,0.9,99.59,0.564620262007892,0.529092371631586,92,112.90922112093696,115.92197874358537,-5.27,1.82,-0.3999999999999915,-1.7000000000000028,-3.8,1.0,0.9830291444563142,,,
4672,2023,2024-04-07,7,11,147,136,True,,115.5,125.5,116.4,118.4,-2.0,100.84,0.576007047671514,0.539491033755274,-179,111.8,118.1,-6.3,99.91,0.566209585431089,0.53520935290919,-528,117.02866638969672,128.69871794871793,-3.79,-11.58,-1.6999999999999886,-6.6000000000000085,4.3,2.0,2.0321578295812777,,,
4712,2023,2024-04-12,7,9,89,107,False,,113.2,112.4,114.5,119.6,-5.1,100.26,0.579259056572428,0.539004205670872,-401,117.6,115.0,2.6,100.51,0.60070932466381,0.567580600716451,215,112.82600352147507,112.32080789102869,-9.11,4.75,-0.5,-2.0,-7.699999999999999,5.0,5.051173740425895,,,
4741,2023,2024-04-26,7,13,101,90,True,,111.7,115.88888888888889,122.2,110.6,11.7,97.98,0.608523639300029,0.578217955651704,930,110.2,118.9,-8.7,103.07,0.56719224332529,0.537902041905779,-762,118.81784477812731,120.15723381090433,21.0,-16.32,3.299999999999997,-0.3999999999999915,20.4,14.0,13.82165578140237,,,
4745,2023,2024-04-28,7,13,111,116,False,,110.8,115.4,112.9,110.8,2.2,97.37,0.577319219669389,0.541283744974153,166,114.0,115.7,-1.7,96.94,0.568226708013194,0.533928328110097,-118,108.89075118206819,116.43014434219887,3.8600000000000003,-2.88,-2.799999999999997,3.200000000000003,3.9000000000000004,2.0,1.9622293521056031,4.2,4.2,4.2
4755,2023,2024-05-03,7,13,114,101,True,,110.8,112.4,114.5,119.6,-5.1,100.26,0.579259056572428,0.539004205670872,-401,116.9,114.5,2.4,99.91,0.586099660612064,0.557218895542249,214,110.43393277543673,112.22718406498844,-9.11,4.54,0.0,-2.6999999999999886,-7.5,5.0,5.051173740425895,4.125,4.125,4.125
4767,2023,2024-05-11,7,21,105,101,True,,110.4,122.0,108.6,119.2,-10.6,97.81,0.560379981226629,0.529300434599748,-840,116.4,118.4,-2.0,100.84,0.576007047671514,0.539491033755274,-179,104.36531544898807,125.16864563572919,-19.0,-3.79,-9.800000000000011,-2.799999999999997,-8.6,8.0,7.884385454634858,,,
4772,2023,2024-05-13,7,21,96,100,False,,109.3,119.4,114.5,119.6,-5.1,100.26,0.579259056572428,0.539004205670872,-401,115.4,114.8,0.6,101.38,0.601215973126348,0.566322976173889,49,108.93888855916276,118.77642099346589,-9.11,1.0899999999999999,-0.29999999999999716,-4.199999999999989,-5.699999999999999,2.0,2.020469496170358,-8.1,-8.1,-8.1
4779,2023,2024-05-18,7,21,117,116,True,,109.7,117.0,120.5,117.6,2.9,102.16,0.606086039038895,0.578497170680353,250,109.0,118.0,-9.0,100.45,0.561776735833998,0.525981205085683,-747,115.06704651116783,119.63324668025014,5.4,-16.47,2.5,-8.599999999999994,11.9,5.0,5.14689716060153,-7.499999999999999,-7.499999999999999,-7.499999999999999
4787,2023,2024-05-26,7,18,116,107,True,,110.4,115.44444444444444,114.6,108.4,6.3,97.79,0.59372132013269,0.559435044450817,529,117.6,115.0,2.6,100.51,0.60070932466381,0.567580600716451,215,110.13135497655648,115.44444444444444,11.59,4.75,-0.4000000000000057,9.199999999999989,3.6999999999999997,8.0,7.88277327071611,,,
4789,2023,2024-05-28,7,18,100,105,False,,109.6,113.9,115.4,114.8,0.6,101.38,0.601215973126348,0.566322976173889,49,109.3,115.6,-6.4,101.8,0.563492180258647,0.532006455083378,-532,110.09653589728372,114.49426086956522,1.0899999999999999,-11.72,-0.19999999999998863,-5.5,7.0,2.0,2.0430400710328236,-1.1999999999999997,-1.1999999999999997,-1.1999999999999997
4793,2023,2024-06-12,7,2,99,106,False,,104.8,106.9,114.6,108.4,6.3,97.79,0.59372132013269,0.559435044450817,529,112.4,115.4,-2.9,97.56,0.561425536983364,0.530792390858081,-237,104.54498189803549,108.31204027081344,11.59,-5.27,-0.8000000000000114,4.0,9.2,15.0,14.780199882592706,,,
4794,2023,2024-06-14,7,2,122,84,True,,108.1,108.1,117.3,112.4,4.9,95.96,0.573819107698569,0.539947744774477,376,122.2,110.6,11.7,97.98,0.608523639300029,0.578217955651704,930,110.37761291471304,104.97213821629953,8.66,21.0,6.700000000000003,9.799999999999997,-6.799999999999999,2.0,1.9338146105376774,,,
4854,2023,2023-11-03,8,7,125,114,True,,118.0,114.8,114.5,119.6,-5.1,100.26,0.579259056572428,0.539004205670872,-401,114.0,115.7,-1.7,96.94,0.568226708013194,0.533928328110097,-118,,115.98837120454088,-9.11,-2.88,-1.2000000000000028,-5.599999999999994,-3.3999999999999995,4.0,4.040938992340716,,,
4860,2023,2023-11-04,8,5,123,101,True,,119.25,116.9,116.2,114.4,1.8,99.46,0.582279406389356,0.555600268276325,143,109.3,115.6,-6.4,101.8,0.563492180258647,0.532006455083378,-532,,118.71609025337524,3.23,-11.72,0.6000000000000085,-5.1000000000000085,8.200000000000001,1.0,1.0021738284914412,,,
4883,2023,2023-11-08,8,10,108,105,True,,117.0,116.33333333333333,109.0,118.0,-9.0,100.45,0.561776735833998,0.525981205085683,-747,108.6,119.2,-10.6,97.81,0.560379981226629,0.529300434599748,-840,,121.41197071770802,-16.47,-19.0,-10.200000000000003,-9.400000000000006,1.5999999999999996,4.0,4.048596865954766,,,
4911,2023,2023-11-14,8,13,111,108,True,,116.0,113.9,116.2,114.4,1.8,99.46,0.582279406389356,0.555600268276325,143,117.3,112.4,4.9,95.96,0.573819107698569,0.539947744774477,376,117.04565001653985,111.6390940174863,3.23,8.66,3.799999999999997,2.8999999999999915,-3.1000000000000005,6.0,6.013042970948647,,,
4976,2023,2023-11-26,8,27,132,120,True,,118.28571428571429,121.77777777777777,120.5,117.6,2.9,102.16,0.606086039038895,0.578497170680353,250,115.4,114.8,0.6,101.38,0.601215973126348,0.566322976173889,49,123.76860734369832,121.5877579674679,5.4,1.0899999999999999,5.700000000000003,-2.1999999999999886,2.3,12.0,12.352553185443671,,,
4990,2023,2023-11-29,8,11,134,124,True,,120.25,126.44444444444444,114.6,108.4,6.3,97.79,0.59372132013269,0.559435044450817,529,114.0,115.7,-1.7,96.94,0.568226708013194,0.533928328110097,-118,119.66326910353952,127.03216762579312,11.59,-2.88,-1.1000000000000085,5.599999999999994,8.0,3.0,2.9560399765185412,,,
5032,2023,2023-12-08,8,11,106,114,False,,118.66666666666667,124.4,116.9,114.5,2.4,99.91,0.586099660612064,0.557218895542249,214,114.5,119.6,-5.1,100.26,0.579259056572428,0.539004205670872,-401,120.45765795567318,129.1909694555113,4.54,-9.11,-2.6999999999999886,0.0,7.5,9.0,9.060372861866268,,,
5058,2023,2023-12-14,8,3,124,101,True,,119.2,116.9,114.5,119.6,-5.1,100.26,0.579259056572428,0.539004205670872,-401,113.7,112.8,0.9,99.59,0.564620262007892,0.529092371631586,92,118.51488587495865,115.70953931416695,-9.11,1.82,1.7000000000000028,-5.8999999999999915,-6.0,6.0,6.0614084885110735,,,
5071,2023,2023-12-16,8,21,117,118,False,,119.0,115.2,118.3,111.0,7.3,100.85,0.607992630242678,0.573184052430366,608,117.6,115.0,2.6,100.51,0.60070932466381,0.567580600716451,215,122.24268111147865,114.79800463711094,13.379999999999999,4.75,3.299999999999997,6.599999999999994,4.699999999999999,2.0,2.0323593525711208,,,
5082,2023,2023-12-18,8,7,130,104,True,,121.0,113.5,112.9,110.8,2.2,97.37,0.577319219669389,0.541283744974153,166,117.6,115.0,2.6,100.51,0.60070932466381,0.567580600716451,215,118.62342871319882,113.98111594229262,3.8600000000000003,4.75,-2.0999999999999943,6.799999999999997,-0.3999999999999999,2.0,1.9622293521056031,,,
5119,2023,2023-12-25,8,10,120,114,True,,120.5,116.7,119.2,106.6,12.7,100.9,0.592693097623709,0.56,1055,113.7,115.0,-1.3,100.15,0.583255266986905,0.549485682513205,-98,124.72527290770758,117.50322251136998,23.25,-2.2800000000000002,4.200000000000003,7.1000000000000085,14.0,7.0,7.116784386321185,,,
5135,2023,2023-12-28,8,15,142,105,True,,122.4,115.66666666666667,115.7,110.8,5.0,97.95,0.588016804782436,0.554232804232804,410,118.9,115.1,3.8,100.67,0.603783433089918,0.572826086956522,319,122.97191531591136,116.01946259985475,9.1,6.99,0.6000000000000085,8.100000000000009,1.2000000000000002,3.0,2.9608765282747838,,,
5143,2023,2023-12-29,8,21,93,119,False,,120.9,112.1,115.7,110.8,5.0,97.95,0.588016804782436,0.554232804232804,410,113.7,115.0,-1.3,100.15,0.583255266986905,0.549485682513205,-98,121.464906549785,111.7088222206609,9.1,-2.2800000000000002,0.7000000000000028,2.9000000000000057,6.3,1.0,0.9869588427582613,,,
4168,2023,2024-01-01,8,4,111,93,True,,120.9,118.0,120.5,117.6,2.9,102.16,0.606086039038895,0.578497170680353,250,110.2,118.9,-8.7,103.07,0.56719224332529,0.537902041905779,-762,126.50407294078731,122.5463897515528,5.4,-16.32,1.5999999999999943,-7.3999999999999915,11.6,3.0,3.088138296360918,,,
4192,2023,2024-01-05,8,22,120,122,False,,119.7,107.5,117.6,115.0,2.6,100.51,0.60070932466381,0.567580600716451,215,116.4,118.4,-2.0,100.84,0.576007047671514,0.539491033755274,-179,122.23417135296064,111.36767984000332,4.75,-3.79,-0.8000000000000114,1.4000000000000057,4.6,4.0,4.051015141832888,,,
4202,2023,2024-01-07,8,9,131,114,True,,119.4,112.7,117.6,115.0,2.6,100.51,0.60070932466381,0.567580600716451,215,113.3,111.5,1.8,96.88,0.577741843042535,0.537880945599544,144,121.92782004631161,109.19301315171445,4.75,3.24,6.099999999999994,-1.7000000000000028,0.8,2.0,2.025507570916444,,,
4239,2023,2024-01-14,8,12,117,109,True,,120.5,115.9,120.5,117.6,2.9,102.16,0.606086039038895,0.578497170680353,250,109.3,115.6,-6.4,101.8,0.563492180258647,0.532006455083378,-532,126.08553175653326,116.42930202459094,5.4,-11.72,4.900000000000006,-8.299999999999997,9.3,7.0,7.205656024842142,,,
4325,2023,2024-01-29,8,17,113,107,True,,119.4,113.8,109.3,115.6,-6.4,101.8,0.563492180258647,0.532006455083378,-532,117.9,114.6,3.4,97.93,0.599495667393405,0.561480022509848,269,113.32237016209064,113.7236651462302,-11.72,6.09,-5.299999999999997,2.3000000000000114,-9.8,15.0,15.386280274546863,,,
4414,2023,2024-02-14,8,26,98,102,False,,117.5,107.0,114.0,115.7,-1.7,96.94,0.568226708013194,0.533928328110097,-118,117.8,112.3,5.5,97.43,0.588969547185103,0.561752988047809,431,116.31450545815416,104.68058829558265,-2.88,9.809999999999999,1.7000000000000028,2.0999999999999943,-7.2,16.0,15.62851090833868,,,
4424,2023,2024-02-22,8,30,130,110,True,,117.5,118.7,117.0,114.9,2.1,100.6,0.591976948182415,0.562227965179543,181,114.6,108.4,6.3,97.79,0.59372132013269,0.559435044450817,529,119.37541349652662,112.16399825657415,3.91,11.59,8.599999999999994,-0.30000000000001137,-4.199999999999999,8.0,8.109285111300139,,,
4459,2023,2024-02-28,8,26,117,96,True,,117.2,108.0,114.7,112.1,2.5,97.62,0.585874066255278,0.556737092486358,198,114.5,119.6,-5.1,100.26,0.579259056572428,0.539004205670872,-401,116.7299206086669,112.52721123296095,4.48,-9.11,-4.8999999999999915,2.4000000000000057,7.6,6.0,5.901802280555067,,,
4466,2023,2024-02-29,8,16,103,97,True,,113.3,104.5,117.6,115.0,2.6,100.51,0.60070932466381,0.567580600716451,215,112.9,110.8,2.2,97.37,0.577319219669389,0.541283744974153,166,115.69867681111478,101.60551717930834,4.75,3.8600000000000003,6.799999999999997,-2.0999999999999943,0.3999999999999999,1.0,1.012753785458222,,,
4503,2023,2024-03-07,8,2,115,109,True,,115.5,107.5,115.4,114.8,0.6,101.38,0.601215973126348,0.566322976173889,49,108.6,119.2,-10.6,97.81,0.560379981226629,0.529300434599748,-840,115.73879424412836,112.5065849803914,1.0899999999999999,-19.0,-3.799999999999997,-6.200000000000003,11.2,7.0,7.150640248614883,,,
4516,2023,2024-03-09,8,29,142,121,True,,118.6,128.5,114.5,119.6,-5.1,100.26,0.579259056572428,0.539004205670872,-401,113.3,111.5,1.8,96.88,0.577741843042535,0.537880945599544,144,117.91833443599073,126.17850942304305,-9.11,3.24,3.0,-6.299999999999997,-6.8999999999999995,2.0,2.020469496170358,,,
4527,2023,2024-03-11,8,28,125,119,True,,119.1,113.4,111.8,118.1,-6.3,99.91,0.566209585431089,0.53520935290919,-528,114.7,112.1,2.5,97.62,0.585874066255278,0.556737092486358,198,115.62313099569963,110.61248640417664,-11.58,4.48,-0.29999999999999716,-3.3999999999999915,-8.8,2.0,2.0134161915258373,,,
4581,2023,2024-03-21,8,20,113,100,True,,117.3,106.0,114.7,112.1,2.5,97.62,0.585874066255278,0.556737092486358,198,112.4,115.4,-2.9,97.56,0.561425536983364,0.530792390858081,-237,116.82951951703606,107.32347978673148,4.48,-5.27,-0.7000000000000028,0.30000000000001137,5.4,10.0,9.836337134258446,,,
4602,2023,2024-03-25,8,15,128,103,True,,118.4,116.9,115.4,114.8,0.6,101.38,0.601215973126348,0.566322976173889,49,118.3,111.0,7.3,100.85,0.607992630242678,0.573184052430366,608,118.64478994376448,113.07973856209149,1.0899999999999999,13.379999999999999,4.400000000000006,3.5,-6.7,4.0,4.086080142065647,,,
4624,2023,2024-03-29,8,18,98,111,False,,116.9,111.0,113.3,111.5,1.8,96.88,0.577741843042535,0.537880945599544,144,116.4,118.4,-2.0,100.84,0.576007047671514,0.539491033755274,-179,115.00999421104862,114.28173913043479,3.24,-3.79,-5.1000000000000085,4.900000000000006,3.8,4.0,3.904709451206548,,,
4629,2023,2024-03-31,8,6,130,101,True,,120.1,112.0,116.4,118.4,-2.0,100.84,0.576007047671514,0.539491033755274,-179,114.7,112.1,2.5,97.62,0.585874066255278,0.556737092486358,198,121.39118425405226,110.00467289719626,-3.79,4.48,4.300000000000011,-3.700000000000003,-4.5,2.0,2.0321578295812777,,,
4646,2023,2024-04-02,8,27,110,105,True,,118.1,120.6,117.9,114.6,3.4,97.93,0.599495667393405,0.561480022509848,269,115.4,114.8,0.6,101.38,0.601215973126348,0.566322976173889,49,120.90795153820707,120.41181797252705,6.09,1.0899999999999999,3.1000000000000085,0.8000000000000114,2.8,2.0,1.973514639536836,,,
4671,2023,2024-04-06,8,1,142,110,True,,120.6,120.8,117.3,112.4,4.9,95.96,0.573819107698569,0.539947744774477,376,113.3,111.5,1.8,96.88,0.577741843042535,0.537880945599544,144,122.83905888190537,118.36673527439234,8.66,3.24,5.799999999999997,0.8999999999999915,3.1000000000000005,4.0,3.867629221075355,,,
4699,2023,2024-04-10,8,18,116,107,True,,121.9,109.9,109.0,118.0,-9.0,100.45,0.561776735833998,0.525981205085683,-747,117.9,114.6,3.4,97.93,0.599495667393405,0.561480022509848,269,115.3775636784651,109.51773913043478,-16.47,6.09,-5.599999999999994,-0.09999999999999432,-12.4,4.0,4.048596865954766,,,
4729,2023,2024-04-20,8,14,114,103,True,,121.8,118.22222222222223,108.6,119.2,-10.6,97.81,0.560379981226629,0.529300434599748,-840,111.8,118.1,-6.3,99.91,0.566209585431089,0.53520935290919,-528,114.85985775719483,122.55542902933303,-19.0,-11.58,-9.5,-7.400000000000006,-4.3,10.0,9.855481818293573,,,
4734,2023,2024-04-22,8,14,101,99,True,,117.7,116.5,115.4,114.8,0.6,101.38,0.601215973126348,0.566322976173889,49,117.8,112.3,5.5,97.43,0.588969547185103,0.561752988047809,431,117.94334270592128,114.83895188840391,1.0899999999999999,9.809999999999999,3.1000000000000085,3.0,-4.9,2.0,2.0430400710328236,,,
4748,2023,2024-04-29,8,14,108,106,True,,116.0,113.5,117.3,112.4,4.9,95.96,0.573819107698569,0.539947744774477,376,120.5,117.6,2.9,102.16,0.606086039038895,0.578497170680353,250,118.1536553092954,117.16198519643198,8.66,5.4,-0.29999999999999716,8.099999999999994,2.0000000000000004,7.0,6.768351136881871,-4.1000000000000005,-4.1000000000000005,-4.1000000000000005
4756,2023,2024-05-04,8,18,99,106,False,,114.6,110.4,117.0,114.9,2.1,100.6,0.591976948182415,0.562227965179543,181,110.2,118.9,-8.7,103.07,0.56719224332529,0.537902041905779,-762,116.42912669533574,114.144,3.91,-16.32,-1.9000000000000057,-4.700000000000003,10.799999999999999,5.0,5.068303194562587,,,
